2022-03-24, 09:54:08, Found, person, 987, 2027,  377
2022-03-24, 09:54:57, Eingang, 2412804, 987, No face visible, NA, -1
2022-03-24, 09:54:57, Eingang, 2412814, 987, No face visible, NA, -1
2022-03-24, 09:54:58, Eingang, 2412815, 987, No face visible, NA, -1
2022-03-24, 09:54:59, Eingang, 2412825, 987, No face visible, NA, -1
2022-03-24, 09:55:00, Eingang, 2412835, 987, No face visible, NA, -1
2022-03-24, 09:55:01, Eingang, 2412845, 987, No face visible, NA, -1
2022-03-24, 09:55:02, Eingang, 2412855, 987, No face visible, NA, -1
2022-03-24, 09:55:03, Eingang, 2412865, 987, No face visible, NA, -1
2022-03-24, 09:55:04, Eingang, 2412875, 987, No face visible, NA, -1
2022-03-24, 09:55:04, Eingang, 2412876, 987, No face visible, NA, -1
2022-03-24, 09:55:05, Eingang, 2412886, 987, No face visible, NA, -1
2022-03-24, 09:55:06, Eingang, 2412896, 987, No face visible, NA, -1
2022-03-24, 09:55:07, Eingang, 2412906, 987, No face visible, NA, -1
2022-03-24, 09:55:08, Eingang, 2412916, 987, No face visible, NA, -1
2022-03-24, 09:55:09, Eingang, 2412926, 987, No face visible, NA, -1
2022-03-24, 09:55:10, Eingang, 2412936, 987, No face visible, NA, -1
2022-03-24, 09:55:10, Eingang, 2412937, 987, No face visible, NA, -1
2022-03-24, 09:55:11, Eingang, 2412947, 987, No face visible, NA, -1
2022-03-24, 09:55:13, Eingang, 2412966, 987, No face visible, NA, -1
2022-03-24, 09:55:16, Eingang, 2413000, 987, No face visible, NA, -1
2022-03-24, 09:55:17, Eingang, 2413010, 987, No face visible, NA, -1
2022-03-24, 09:55:19, Eingang, 2413029, 987, No face visible, NA, -1
2022-03-24, 09:55:20, Eingang, 2413039, 987, No face visible, NA, -1
2022-03-24, 09:55:20, Eingang, 2413040, 987, Maureen_Leber, 2.2974254653718345, [0.019614771008491516, -0.12906721234321594, -0.012750559486448765, -0.10594189167022705, 0.06567011773586273, 0.006377252284437418, 0.022006185725331306, -0.06192823871970177, -0.01120144035667181, 0.07814971357584, 0.0633721873164177, -0.10236486047506332, 0.035951171070337296, -0.11046833544969559, 0.019242113456130028, 0.10889560729265213, 0.06960646063089371, -0.08661200106143951, 0.07700067013502121, -0.11751901358366013, -0.0451633557677269, 0.0563889779150486, -0.060535166412591934, 0.025983590632677078, 0.059352144598960876, -0.016705309972167015, 0.17304080724716187, 0.11435665190219879, -0.039908844977617264, -0.036475226283073425, -0.08229050785303116, 0.09669352322816849, 0.018698181957006454, -0.07287678867578506, 0.14647938311100006, -0.10490649193525314, 0.10231078416109085, 0.0429050549864769, 0.10854589194059372, 0.021379660815000534, 0.0829215869307518, -0.04509023204445839, -0.024749118834733963, -0.0672454684972763, -0.1342383176088333, -0.14377103745937347, 0.01871616393327713, -0.03721603378653526, 0.09691155701875687, 0.054699115455150604, -0.0845339298248291, 0.0605899952352047, 0.0588785782456398, -0.09250787645578384, 0.03531176224350929, 0.06500358134508133, 0.10825725644826889, 0.06981547921895981, -0.0295401681214571, -0.24421299993991852, -0.08135861903429031, -0.07770147174596786, -0.019652986899018288, 0.22527958452701569, -0.024012761190533638, 0.16713792085647583, 0.10394040495157242, 0.03737948462367058, 0.08612968027591705, -0.11773128062486649, -0.060252752155065536, -0.17921864986419678, 0.0934530645608902, -0.10768940299749374, -0.05368087440729141, -0.006990935653448105, -0.04829828813672066, 0.07571006566286087, -0.07100334018468857, -0.11955306679010391, -0.1314558982849121, -0.05958005413413048, 0.014097402803599834, 0.10737957060337067, 0.11856232583522797, -0.03931105509400368, 0.13792110979557037, -0.05517768859863281, -0.14580702781677246, 0.19553616642951965, 0.07835207134485245, -0.02341861091554165, 0.013544491492211819, -0.029083458706736565, 0.13806025683879852, 0.037839584052562714, 0.029728222638368607, -0.09115717560052872, -0.16213460266590118, -0.0009781724074855447, -0.1149749606847763, 0.17782555520534515, 0.06593752652406693, -0.09327865391969681, 0.006476045586168766, 0.06576042622327805, -0.018574541434645653, 0.023196440190076828, -0.02928682416677475, -0.11709113419055939, 0.05488528683781624, 0.07355277985334396, 0.11290251463651657, 0.08305522054433823, -0.023215200752019882, 0.04993641376495361, 0.02048204466700554, 0.11782780289649963, 0.07763608545064926, 0.02024461328983307, -0.049999576061964035, -0.008385282009840012, 0.069968082010746, 0.05687335878610611, 0.12106500566005707, -0.08594111353158951, 0.06912074238061905, 0.03623896837234497]
2022-03-24, 09:55:21, Eingang, 2413050, 987, No face visible, NA, -1
2022-03-24, 09:55:22, Eingang, 2413060, 987, No face visible, NA, -1
2022-03-24, 09:55:23, Eingang, 2413070, 987, No face visible, NA, -1
2022-03-24, 09:55:24, Eingang, 2413080, 987, No face visible, NA, -1
2022-03-24, 09:55:25, Eingang, 2413090, 987, No face visible, NA, -1
2022-03-24, 09:55:26, Eingang, 2413100, 987, No face visible, NA, -1
2022-03-24, 09:55:26, Eingang, 2413101, 987, No face visible, NA, -1
2022-03-24, 09:55:27, Eingang, 2413111, 987, No face visible, NA, -1
2022-03-24, 09:55:28, Eingang, 2413121, 987, No face visible, NA, -1
2022-03-24, 09:55:31, Eingang, 2413146, 987, No face visible, NA, -1
2022-03-24, 09:55:32, Eingang, 2413156, 987, No face visible, NA, -1
2022-03-24, 09:55:33, Eingang, 2413169, 987, No face visible, NA, -1
2022-03-24, 09:55:34, Eingang, 2413179, 987, No face visible, NA, -1
2022-03-24, 09:55:34, Eingang, 2413180, 987, No face visible, NA, -1
2022-03-24, 09:55:35, Eingang, 2413190, 987, No face visible, NA, -1
2022-03-24, 09:55:36, Eingang, 2413200, 987, No face visible, NA, -1
2022-03-24, 09:55:37, Eingang, 2413210, 987, No face visible, NA, -1
2022-03-24, 09:55:38, Eingang, 2413220, 987, No face visible, NA, -1
2022-03-24, 09:55:39, Eingang, 2413230, 987, No face visible, NA, -1
2022-03-24, 09:55:40, Eingang, 2413240, 987, No face visible, NA, -1
2022-03-24, 09:55:40, Eingang, 2413241, 987, No face visible, NA, -1
2022-03-24, 09:55:41, Eingang, 2413251, 987, No face visible, NA, -1
2022-03-24, 09:55:42, Eingang, 2413261, 987, No face visible, NA, -1
2022-03-24, 09:55:43, Eingang, 2413271, 987, No face visible, NA, -1
2022-03-24, 09:55:44, Eingang, 2413281, 987, No face visible, NA, -1
2022-03-24, 09:55:53, Lost, person, 987, 2053,  172
